Order_Line,Order_ID,Bar_code_value,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_Name,Segment,Age,Country,City,State,Postal_Code,Region,Order_Year,Order_Month,Order_Month_Name
4793,OF-2021-168753,69994237,2023-11-19,2023-11-22,Second Class,RL-19615,TEC-PH-10000984,979.95,5,0.0,274.386,Rob Lucas,Consumer,53,United States,Montgomery,Alabama,36116.0,South,2023,11,Nov
4794,OF-2021-168753,45801413,2023-11-19,2023-11-22,Second Class,RL-19615,OFF-BI-10002557,22.75,5,0.0,11.375,Rob Lucas,Consumer,53,United States,Montgomery,Alabama,36116.0,South,2023,11,Nov
4795,OF-2021-156573,18225114,2023-11-19,2023-11-23,Standard Class,RB-19360,OFF-BI-10002414,11.277,3,0.7,-8.6457,Raymond Buch,Consumer,70,United States,Auburn,New York,13021.0,East,2023,11,Nov
4796,OF-2021-156573,76639271,2023-11-19,2023-11-23,Standard Class,RB-19360,OFF-AR-10003732,4.448,2,0.2,0.3336,Raymond Buch,Consumer,70,United States,Auburn,New York,13021.0,East,2023,11,Nov
4797,OF-2021-156573,34293472,2023-11-19,2023-11-23,Standard Class,RB-19360,FUR-FU-10001085,44.76,3,0.2,14.547,Raymond Buch,Consumer,70,United States,Auburn,New York,13021.0,East,2023,11,Nov
4798,ON-2021-105578,53327870,2023-11-20,2023-11-25,Standard Class,MY-17380,OFF-BI-10001670,22.62,2,0.7,-15.08,Maribeth Yedwab,Corporate,70,United States,Parker,Colorado,80134.0,West,2023,11,Nov
4799,ON-2021-105578,33115494,2023-11-20,2023-11-25,Standard Class,MY-17380,OFF-BI-10001658,14.952,2,0.7,-11.9616,Maribeth Yedwab,Corporate,70,United States,Parker,Colorado,80134.0,West,2023,11,Nov
4800,ON-2021-105578,20934996,2023-11-20,2023-11-25,Standard Class,MY-17380,FUR-CH-10001215,801.568,2,0.2,50.098,Maribeth Yedwab,Corporate,70,United States,Parker,Colorado,80134.0,West,2023,11,Nov
4801,ON-2021-105578,88935270,2023-11-20,2023-11-25,Standard Class,MY-17380,OFF-BI-10000831,2.376,3,0.7,-1.9008,Maribeth Yedwab,Corporate,70,United States,Parker,Colorado,80134.0,West,2023,11,Nov
4802,ON-2021-105578,5523933,2023-11-20,2023-11-25,Standard Class,MY-17380,OFF-PA-10000357,32.792,1,0.2,11.8871,Maribeth Yedwab,Corporate,70,United States,Parker,Colorado,80134.0,West,2023,11,Nov
4803,OF-2021-145499,6408919,2023-11-20,2023-11-21,First Class,RW-19690,OFF-BI-10000848,3.282,2,0.7,-2.6256,Robert Waldorf,Consumer,29,United States,Wilmington,North Carolina,28403.0,South,2023,11,Nov
4804,OF-2021-153682,89067690,2023-11-20,2023-11-22,First Class,BG-11695,TEC-CO-10001046,839.988,2,0.4,69.999,Brooke Gillingham,Corporate,46,United States,Cincinnati,Ohio,45231.0,East,2023,11,Nov
4805,OF-2021-113831,19092538,2023-11-20,2023-11-24,Standard Class,AH-10690,FUR-TA-10002645,2275.5,10,0.0,386.835,Anna Haberlin,Corporate,39,United States,New York City,New York,10024.0,East,2023,11,Nov
4806,OF-2021-113831,32840458,2023-11-20,2023-11-24,Standard Class,AH-10690,TEC-AC-10003033,1979.7,6,0.0,653.301,Anna Haberlin,Corporate,39,United States,New York City,New York,10024.0,East,2023,11,Nov
4807,OF-2021-113831,10674338,2023-11-20,2023-11-24,Standard Class,AH-10690,OFF-LA-10001297,62.1,6,0.0,29.808,Anna Haberlin,Corporate,39,United States,New York City,New York,10024.0,East,2023,11,Nov
4808,OF-2021-158547,45053644,2023-11-20,2023-11-25,Standard Class,JM-16195,OFF-AP-10003842,123.92,5,0.2,9.294,Justin MacKendrick,Consumer,18,United States,Los Angeles,California,90004.0,West,2023,11,Nov
4809,OF-2021-147473,79507423,2023-11-20,2023-11-24,Standard Class,NL-18310,OFF-PA-10004782,38.88,6,0.0,18.6624,Nancy Lomonaco,Home Office,69,United States,Los Angeles,California,90045.0,West,2023,11,Nov
4810,OF-2021-152730,39795660,2023-11-20,2023-11-25,Standard Class,EM-14140,OFF-AP-10002684,364.74,3,0.0,109.422,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4811,OF-2021-152730,2499871,2023-11-20,2023-11-25,Standard Class,EM-14140,FUR-FU-10001037,47.4,5,0.0,21.33,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4812,OF-2021-152730,99372136,2023-11-20,2023-11-25,Standard Class,EM-14140,OFF-ST-10000876,49.76,4,0.0,13.9328,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4813,OF-2021-152730,55950875,2023-11-20,2023-11-25,Standard Class,EM-14140,OFF-AR-10003732,5.56,2,0.0,1.4456,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4814,OF-2021-152730,79312368,2023-11-20,2023-11-25,Standard Class,EM-14140,OFF-PA-10000994,629.1,6,0.0,301.968,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4815,OF-2021-152730,21898826,2023-11-20,2023-11-25,Standard Class,EM-14140,OFF-AR-10000940,14.7,5,0.0,3.969,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4816,OF-2021-152730,26859930,2023-11-20,2023-11-25,Standard Class,EM-14140,OFF-PA-10004888,45.36,7,0.0,21.7728,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4817,OF-2021-152730,24789576,2023-11-20,2023-11-25,Standard Class,EM-14140,TEC-PH-10000441,125.99,1,0.0,35.2772,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2023,11,Nov
4818,OF-2021-129728,50804163,2023-11-20,2023-11-27,Standard Class,JG-15310,FUR-FU-10003247,167.84,8,0.0,11.7488,Jason Gross,Corporate,61,United States,Providence,Rhode Island,2908.0,East,2023,11,Nov
4819,OF-2021-166380,4839726,2023-11-20,2023-11-24,Standard Class,EB-13750,OFF-EN-10002600,26.55,9,0.0,12.744,Edward Becker,Corporate,20,United States,Seattle,Washington,98103.0,West,2023,11,Nov
4820,OF-2021-166380,94705662,2023-11-20,2023-11-24,Standard Class,EB-13750,TEC-AC-10000109,111.98,2,0.0,26.8752,Edward Becker,Corporate,20,United States,Seattle,Washington,98103.0,West,2023,11,Nov
4821,OF-2021-108210,27529869,2023-11-20,2023-11-21,Same Day,AT-10735,TEC-PH-10002293,79.96,5,0.2,7.996,Annie Thurman,Consumer,30,United States,Seattle,Washington,98115.0,West,2023,11,Nov
4822,OF-2021-108210,1396071,2023-11-20,2023-11-21,Same Day,AT-10735,TEC-AC-10000109,223.96,5,0.2,11.198,Annie Thurman,Consumer,30,United States,Seattle,Washington,98115.0,West,2023,11,Nov
4823,OF-2021-150483,74169029,2023-11-21,2023-11-25,Standard Class,BP-11290,FUR-FU-10001379,32.064,3,0.6,-12.8256,Beth Paige,Consumer,26,United States,Evanston,Illinois,60201.0,Central,2023,11,Nov
4824,OF-2021-150483,33785941,2023-11-21,2023-11-25,Standard Class,BP-11290,OFF-PA-10001846,18.496,4,0.2,6.7048,Beth Paige,Consumer,26,United States,Evanston,Illinois,60201.0,Central,2023,11,Nov
4825,OF-2021-150483,62001837,2023-11-21,2023-11-25,Standard Class,BP-11290,FUR-CH-10000422,191.079,3,0.3,-38.2158,Beth Paige,Consumer,26,United States,Evanston,Illinois,60201.0,Central,2023,11,Nov
4826,OF-2021-150483,86551712,2023-11-21,2023-11-25,Standard Class,BP-11290,OFF-PA-10004621,10.368,2,0.2,3.6288,Beth Paige,Consumer,26,United States,Evanston,Illinois,60201.0,Central,2023,11,Nov
4827,OF-2021-168844,23636209,2023-11-21,2023-11-27,Standard Class,NM-18520,OFF-BI-10002609,7.152,3,0.2,2.3244,Neoma Murray,Consumer,45,United States,Riverside,California,92503.0,West,2023,11,Nov
4828,OF-2021-168844,78670246,2023-11-21,2023-11-27,Standard Class,NM-18520,TEC-PH-10003215,179.7,6,0.0,88.053,Neoma Murray,Consumer,45,United States,Riverside,California,92503.0,West,2023,11,Nov
4829,ON-2021-128293,37034605,2023-11-23,2023-11-26,First Class,KC-16255,OFF-ST-10000736,64.784,1,0.2,-12.9568,Karen Carlisle,Corporate,23,United States,San Francisco,California,94110.0,West,2023,11,Nov
4830,ON-2021-119046,73755353,2023-11-23,2023-11-27,Standard Class,EH-13765,OFF-PA-10000246,30.18,3,0.0,13.8828,Edward Hooks,Corporate,44,United States,Watertown,New York,13601.0,East,2023,11,Nov
4831,ON-2021-119046,27652930,2023-11-23,2023-11-27,Standard Class,EH-13765,OFF-BI-10001078,51.648,12,0.2,18.7224,Edward Hooks,Corporate,44,United States,Watertown,New York,13601.0,East,2023,11,Nov
4832,ON-2021-119046,40948469,2023-11-23,2023-11-27,Standard Class,EH-13765,OFF-BI-10000138,11.232,3,0.2,3.9312,Edward Hooks,Corporate,44,United States,Watertown,New York,13601.0,East,2023,11,Nov
4833,OF-2021-164889,14271069,2023-11-24,2023-11-27,Second Class,CP-12340,FUR-TA-10001676,71.088,2,0.2,-1.7772,Christine Phan,Corporate,38,United States,New York City,New York,10009.0,East,2023,11,Nov
4834,OF-2021-119823,2650143,2023-11-25,2023-11-27,First Class,KD-16270,OFF-PA-10000482,75.88,2,0.0,35.6636,Karen Daniels,Consumer,59,United States,Springfield,Virginia,22153.0,South,2023,11,Nov
4835,OF-2021-157749,90424486,2023-11-25,2023-11-30,Second Class,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4836,OF-2021-157749,5676327,2023-11-25,2023-11-30,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4837,OF-2021-157749,28626569,2023-11-25,2023-11-30,Second Class,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4838,OF-2021-157749,41380530,2023-11-25,2023-11-30,Second Class,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4839,OF-2021-157749,38553562,2023-11-25,2023-11-30,Second Class,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4840,OF-2021-157749,22903631,2023-11-25,2023-11-30,Second Class,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4841,OF-2021-157749,70090245,2023-11-25,2023-11-30,Second Class,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4842,OF-2021-165848,86398733,2023-11-25,2023-11-25,Same Day,EN-13780,OFF-PA-10000349,14.94,3,0.0,7.0218,Edward Nazzal,Consumer,64,United States,New York City,New York,10035.0,East,2023,11,Nov
4843,OF-2021-165848,16375289,2023-11-25,2023-11-25,Same Day,EN-13780,TEC-MA-10003356,1349.85,3,0.0,364.4595,Edward Nazzal,Consumer,64,United States,New York City,New York,10035.0,East,2023,11,Nov
4844,OF-2021-165848,60064812,2023-11-25,2023-11-25,Same Day,EN-13780,FUR-BO-10000362,136.784,1,0.2,5.1294,Edward Nazzal,Consumer,64,United States,New York City,New York,10035.0,East,2023,11,Nov
4845,OF-2021-165848,68052100,2023-11-25,2023-11-25,Same Day,EN-13780,FUR-FU-10003878,61.12,4,0.0,20.7808,Edward Nazzal,Consumer,64,United States,New York City,New York,10035.0,East,2023,11,Nov
4846,ON-2021-134908,32215709,2023-11-26,2023-11-30,Standard Class,JS-15940,OFF-ST-10003479,124.608,4,0.2,-23.364,Joni Sundaresam,Home Office,26,United States,Park Ridge,Illinois,60068.0,Central,2023,11,Nov
4847,ON-2021-134908,73591320,2023-11-26,2023-11-30,Standard Class,JS-15940,OFF-LA-10000973,7.56,3,0.2,2.646,Joni Sundaresam,Home Office,26,United States,Park Ridge,Illinois,60068.0,Central,2023,11,Nov
4848,OF-2021-165169,44588290,2023-11-26,2023-12-02,Standard Class,JL-15235,OFF-ST-10001496,360.38,2,0.0,93.6988,Janet Lee,Consumer,29,United States,Chicago,Illinois,60623.0,Central,2023,11,Nov
4849,OF-2021-165169,53154939,2023-11-26,2023-12-02,Standard Class,JL-15235,OFF-AR-10000122,11.16,2,0.0,2.79,Janet Lee,Consumer,29,United States,Chicago,Illinois,60623.0,Central,2023,11,Nov
4850,OF-2021-165169,71688455,2023-11-26,2023-12-02,Standard Class,JL-15235,OFF-LA-10000407,14.94,3,0.0,6.8724,Janet Lee,Consumer,29,United States,Chicago,Illinois,60623.0,Central,2023,11,Nov
4851,OF-2021-110982,14642379,2023-11-26,2023-11-28,First Class,CK-12205,OFF-BI-10000829,21.552,6,0.2,7.0044,Chloris Kastensmidt,Consumer,61,United States,Philadelphia,Pennsylvania,19120.0,East,2023,11,Nov
4852,OF-2021-110982,5574489,2023-11-26,2023-11-28,First Class,CK-12205,OFF-AP-10004859,58.24,4,0.0,15.7248,Chloris Kastensmidt,Consumer,61,United States,Philadelphia,Pennsylvania,19120.0,East,2023,11,Nov
4853,OF-2021-149671,5879632,2023-11-26,2023-11-30,Standard Class,KB-16600,OFF-SU-10002537,61.38,6,0.0,15.9588,Ken Brennan,Corporate,29,United States,Houston,Texas,77041.0,Central,2023,11,Nov
4854,OF-2021-125318,97212348,2023-11-27,2023-12-04,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,Roy Collins,Consumer,54,United States,Chicago,Illinois,60610.0,Central,2023,11,Nov
4855,OF-2021-127369,7551096,2023-11-27,2023-11-28,First Class,DB-13060,OFF-ST-10003306,714.3,5,0.0,207.147,Dave Brooks,Consumer,50,United States,Seattle,Washington,98115.0,West,2023,11,Nov
4856,OF-2021-108350,17472738,2023-11-27,2023-11-30,Second Class,SC-20230,OFF-PA-10003656,105.52,4,0.0,48.5392,Scot Coram,Corporate,20,United States,Arlington,Texas,76017.0,Central,2023,11,Nov
4857,ON-2021-167472,13607477,2023-11-27,2023-11-28,First Class,CK-12595,TEC-AC-10001109,179.94,6,0.0,75.5748,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4858,ON-2021-167472,1805413,2023-11-27,2023-11-28,First Class,CK-12595,TEC-AC-10003038,26.85,3,0.0,5.1015,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4859,ON-2021-167472,73214920,2023-11-27,2023-11-28,First Class,CK-12595,TEC-AC-10003174,323.37,3,0.0,129.348,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4860,ON-2021-167472,8099080,2023-11-27,2023-11-28,First Class,CK-12595,OFF-PA-10000157,59.94,3,0.0,28.1718,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4861,ON-2021-167472,36567650,2023-11-27,2023-11-28,First Class,CK-12595,OFF-BI-10001721,64.14,3,0.0,30.7872,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4862,ON-2021-167472,12539719,2023-11-27,2023-11-28,First Class,CK-12595,OFF-BI-10000591,11.67,3,0.0,5.6016,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4863,ON-2021-167472,14725887,2023-11-27,2023-11-28,First Class,CK-12595,OFF-PA-10001534,12.96,2,0.0,6.2208,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123.0,East,2023,11,Nov
4864,ON-2021-155971,92294051,2023-11-27,2023-12-03,Standard Class,RB-19795,OFF-LA-10000452,22.05,7,0.0,10.584,Ross Baird,Home Office,60,United States,Gastonia,North Carolina,28052.0,South,2023,11,Nov
4865,ON-2021-155971,21801520,2023-11-27,2023-12-03,Standard Class,RB-19795,OFF-PA-10000210,99.9,5,0.0,46.953,Ross Baird,Home Office,60,United States,Gastonia,North Carolina,28052.0,South,2023,11,Nov
4866,OF-2021-160717,90937771,2023-11-27,2023-12-02,Standard Class,ME-17320,TEC-PH-10001459,3023.928,9,0.2,226.7946,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907.0,South,2023,11,Nov
4867,OF-2021-160717,50456695,2023-11-27,2023-12-02,Standard Class,ME-17320,TEC-AC-10002134,26.96,2,0.0,3.7744,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907.0,South,2023,11,Nov
4868,OF-2021-160717,62676826,2023-11-27,2023-12-02,Standard Class,ME-17320,TEC-PH-10001760,477.6,3,0.2,161.19,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907.0,South,2023,11,Nov
4869,OF-2021-112830,88251020,2023-11-27,2023-12-01,Standard Class,LP-17095,FUR-FU-10004306,466.32,3,0.2,34.974,Liz Preis,Consumer,58,United States,Murray,Kentucky,42071.0,South,2023,11,Nov
4870,OF-2021-112830,96590050,2023-11-27,2023-12-01,Standard Class,LP-17095,FUR-FU-10004845,82.64,2,0.2,0.0,Liz Preis,Consumer,58,United States,Murray,Kentucky,42071.0,South,2023,11,Nov
4871,OF-2021-120558,76400692,2023-11-28,2023-12-01,First Class,RD-19810,OFF-PA-10003441,32.4,5,0.0,15.552,Ross DeVincentis,Home Office,35,United States,Los Angeles,California,90045.0,West,2023,11,Nov
4872,OF-2021-103163,59985889,2023-11-28,2023-12-02,Standard Class,FM-14290,OFF-BI-10003305,4.784,1,0.2,1.5548,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2023,11,Nov
4873,OF-2021-103163,93441462,2023-11-28,2023-12-02,Standard Class,FM-14290,OFF-PA-10004000,4.73,1,0.0,2.3177,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2023,11,Nov
4874,OF-2021-107475,42335238,2023-11-28,2023-12-02,Standard Class,RS-19870,OFF-FA-10002988,9.648,6,0.2,3.4974,Roy Skaria,Home Office,39,United States,Burlington,Iowa,52601.0,Central,2023,11,Nov
4875,ON-2021-139710,86780293,2023-11-30,2023-12-06,Standard Class,GM-14680,TEC-PH-10001198,177.48,3,0.2,19.9665,Greg Matthias,Consumer,69,United States,Seattle,Washington,98105.0,West,2023,11,Nov
4876,OF-2021-147368,68218867,2023-11-30,2023-12-03,First Class,TC-21295,TEC-MA-10002178,695.7,2,0.5,-27.828,Toby Carlisle,Consumer,31,United States,San Diego,California,92024.0,West,2023,11,Nov
4877,OF-2021-122448,25816109,2023-11-30,2023-12-05,Standard Class,DB-13210,FUR-CH-10002774,122.352,3,0.2,13.7646,Dean Braden,Consumer,41,United States,Houston,Texas,77041.0,Central,2023,11,Nov
4878,OF-2021-154662,83767727,2023-11-30,2023-12-07,Standard Class,BF-11215,FUR-TA-10001771,692.94,3,0.0,173.235,Benjamin Farhat,Home Office,69,United States,Albuquerque,New Mexico,87105.0,West,2023,11,Nov
4879,OF-2021-113243,58645765,2023-12-01,2023-12-06,Standard Class,OT-18730,OFF-LA-10001297,20.7,2,0.0,9.936,Olvera Toch,Consumer,39,United States,Los Angeles,California,90045.0,West,2023,12,Dec
4880,OF-2021-113243,36753157,2023-12-01,2023-12-06,Standard Class,OT-18730,FUR-TA-10004256,1335.68,4,0.2,-217.048,Olvera Toch,Consumer,39,United States,Los Angeles,California,90045.0,West,2023,12,Dec
4881,OF-2021-113243,50500717,2023-12-01,2023-12-06,Standard Class,OT-18730,OFF-PA-10003441,32.4,5,0.0,15.552,Olvera Toch,Consumer,39,United States,Los Angeles,California,90045.0,West,2023,12,Dec
4882,OF-2021-121993,42477712,2023-12-01,2023-12-03,First Class,JB-16000,OFF-LA-10003720,23.616,8,0.2,7.9704,Joy Bell-,Consumer,46,United States,Brownsville,Texas,78521.0,Central,2023,12,Dec
4883,OF-2021-169922,65519653,2023-12-02,2023-12-08,Standard Class,MZ-17515,OFF-BI-10003784,1.344,4,0.8,-2.1504,Mary Zewe,Corporate,52,United States,Redlands,California,92374.0,West,2023,12,Dec
4884,OF-2021-169922,19143065,2023-12-02,2023-12-08,Standard Class,MZ-17515,OFF-BI-10001617,8.272,4,0.8,-13.6488,Mary Zewe,Corporate,52,United States,Redlands,California,92374.0,West,2023,12,Dec
4885,OF-2021-169922,4881443,2023-12-02,2023-12-08,Standard Class,MZ-17515,FUR-FU-10004415,12.544,7,0.6,-9.0944,Mary Zewe,Corporate,52,United States,Redlands,California,92374.0,West,2023,12,Dec
4886,OF-2021-127775,75414974,2023-12-02,2023-12-04,Second Class,ES-14020,TEC-AC-10002402,239.97,3,0.0,71.991,Erica Smith,Consumer,47,United States,San Francisco,California,94110.0,West,2023,12,Dec
4887,OF-2021-142405,5163057,2023-12-02,2023-12-06,Standard Class,SE-20110,OFF-LA-10004093,14.62,2,0.0,6.8714,Sanjit Engle,Consumer,28,United States,New York City,New York,10009.0,East,2023,12,Dec
4888,OF-2021-142405,14683752,2023-12-02,2023-12-06,Standard Class,SE-20110,OFF-BI-10004728,53.984,14,0.2,17.5448,Sanjit Engle,Consumer,28,United States,New York City,New York,10009.0,East,2023,12,Dec
4889,OF-2021-142405,83014073,2023-12-02,2023-12-06,Standard Class,SE-20110,TEC-AC-10003095,389.97,3,0.0,132.5898,Sanjit Engle,Consumer,28,United States,New York City,New York,10009.0,East,2023,12,Dec
4890,OF-2021-118745,8057807,2023-12-02,2023-12-07,Standard Class,SV-20365,FUR-TA-10003473,902.712,3,0.2,33.8517,Seth Vernon,Consumer,22,United States,Dover,Delaware,19901.0,East,2023,12,Dec
4891,OF-2021-138688,36632143,2023-12-03,2023-12-07,Second Class,DV-13045,OFF-LA-10000240,14.62,2,0.0,6.8714,Darrin Van Huff,Corporate,31,United States,Los Angeles,California,90036.0,West,2023,12,Dec
4892,OF-2021-127208,62357849,2023-12-03,2023-12-06,First Class,SC-20770,OFF-AP-10002118,208.16,1,0.0,56.2032,Stewart Carmichael,Corporate,18,United States,Decatur,Alabama,35601.0,South,2023,12,Dec
4893,OF-2021-127208,14540874,2023-12-03,2023-12-06,First Class,SC-20770,OFF-BI-10002309,16.74,3,0.0,8.0352,Stewart Carmichael,Corporate,18,United States,Decatur,Alabama,35601.0,South,2023,12,Dec
4894,OF-2021-103730,25479364,2023-12-03,2023-12-06,First Class,SC-20725,FUR-FU-10002157,47.04,3,0.0,18.3456,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805.0,East,2023,12,Dec
4895,OF-2021-103730,5274012,2023-12-03,2023-12-06,First Class,SC-20725,OFF-BI-10003910,30.84,4,0.0,13.878,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805.0,East,2023,12,Dec
4896,OF-2021-103730,39807080,2023-12-03,2023-12-06,First Class,SC-20725,OFF-ST-10000777,226.56,6,0.0,63.4368,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805.0,East,2023,12,Dec
4897,OF-2021-103730,28354942,2023-12-03,2023-12-06,First Class,SC-20725,OFF-EN-10002500,115.02,9,0.0,51.759,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805.0,East,2023,12,Dec
4898,OF-2021-103730,76082926,2023-12-03,2023-12-06,First Class,SC-20725,TEC-PH-10003875,68.04,7,0.0,19.7316,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805.0,East,2023,12,Dec
4899,OF-2021-147375,99852742,2023-12-03,2023-12-05,Second Class,PO-19180,TEC-MA-10002937,1007.979,3,0.3,43.1991,Philisse Overcash,Home Office,46,United States,Chicago,Illinois,60623.0,Central,2023,12,Dec
4900,OF-2021-147375,21829754,2023-12-03,2023-12-05,Second Class,PO-19180,OFF-PA-10001970,313.488,7,0.2,113.6394,Philisse Overcash,Home Office,46,United States,Chicago,Illinois,60623.0,Central,2023,12,Dec
4901,OF-2021-164035,6030564,2023-12-03,2023-12-08,Standard Class,CR-12730,OFF-PA-10002160,23.12,5,0.2,8.381,Craig Reiter,Consumer,25,United States,Columbus,Ohio,43229.0,East,2023,12,Dec
4902,OF-2021-139941,30768034,2023-12-03,2023-12-08,Standard Class,CB-12415,OFF-PA-10000241,92.94,3,0.0,41.823,Christy Brittain,Consumer,47,United States,Columbus,Ohio,43229.0,East,2023,12,Dec
4903,OF-2021-139941,59652332,2023-12-03,2023-12-08,Standard Class,CB-12415,OFF-AP-10004036,52.56,3,0.0,18.396,Christy Brittain,Consumer,47,United States,Columbus,Ohio,43229.0,East,2023,12,Dec
4904,OF-2021-104633,68283062,2023-12-03,2023-12-07,Standard Class,EA-14035,OFF-PA-10000241,185.88,6,0.0,83.646,Erin Ashbrook,Corporate,61,United States,Charlotte,North Carolina,28205.0,South,2023,12,Dec
4905,OF-2021-104633,55248598,2023-12-03,2023-12-07,Standard Class,EA-14035,OFF-PA-10004782,12.96,2,0.0,6.2208,Erin Ashbrook,Corporate,61,United States,Charlotte,North Carolina,28205.0,South,2023,12,Dec
4906,OF-2021-120824,82208022,2023-12-03,2023-12-07,Second Class,AW-10930,OFF-AP-10001242,64.384,4,0.8,-160.96,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4907,OF-2021-120824,94647784,2023-12-03,2023-12-07,Second Class,AW-10930,FUR-FU-10001424,6.984,2,0.6,-4.5396,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4908,OF-2021-120824,53457816,2023-12-03,2023-12-07,Second Class,AW-10930,OFF-AR-10003469,11.264,8,0.2,3.9424,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4909,OF-2021-120824,14680849,2023-12-03,2023-12-07,Second Class,AW-10930,OFF-PA-10000232,15.552,3,0.2,5.6376,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4910,OF-2021-120824,78193368,2023-12-03,2023-12-07,Second Class,AW-10930,FUR-CH-10000229,379.372,2,0.3,-119.2312,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4911,OF-2021-120824,12907815,2023-12-03,2023-12-07,Second Class,AW-10930,OFF-ST-10002562,67.536,9,0.2,6.7536,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4912,OF-2021-120824,69526995,2023-12-03,2023-12-07,Second Class,AW-10930,OFF-BI-10001525,1.524,2,0.8,-2.667,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505.0,Central,2023,12,Dec
4913,OF-2021-155005,37989735,2023-12-04,2023-12-06,Second Class,SC-20050,TEC-PH-10003484,377.97,3,0.0,94.4925,Sample Company A,Home Office,38,United States,Norwich,Connecticut,6360.0,East,2023,12,Dec
4914,OF-2021-136287,64742940,2023-12-04,2023-12-08,Standard Class,SS-20590,OFF-LA-10003148,18.9,3,0.0,8.694,Sonia Sunley,Consumer,51,United States,Seattle,Washington,98115.0,West,2023,12,Dec
4915,OF-2021-126795,68139071,2023-12-04,2023-12-07,Second Class,GT-14710,OFF-BI-10001989,33.568,2,0.2,11.7488,Greg Tran,Consumer,67,United States,Houston,Texas,77070.0,Central,2023,12,Dec
4916,OF-2021-107216,3742880,2023-12-05,2023-12-08,First Class,PV-18985,OFF-AR-10001545,7.04,4,0.0,2.0416,Paul Van Hugh,Home Office,64,United States,San Francisco,California,94122.0,West,2023,12,Dec
